GLOBALEVENTID;SQLDATE;MonthYear;Year;FractionDate;Actor1Code;Actor1Name;Actor1CountryCode;Actor1KnownGroupCode;Actor1EthnicCode;Actor1Religion1Code;Actor1Religion2Code;Actor1Type1Code;Actor1Type2Code;Actor1Type3Code;Actor2Code;Actor2Name;Actor2CountryCode;Actor2KnownGroupCode;Actor2EthnicCode;Actor2Religion1Code;Actor2Religion2Code;Actor2Type1Code;Actor2Type2Code;Actor2Type3Code;IsRootEvent;EventCode;EventBaseCode;EventRootCode;QuadClass;GoldsteinScale;NumMentions;NumSources;NumArticles;AvgTone;Actor1Geo_Type;Actor1Geo_FullName;Actor1Geo_CountryCode;Actor1Geo_ADM1Code;;Actor1Geo_Lat;Actor1Geo_Long;Actor1Geo_FeatureID;Actor2Geo_Type;Actor2Geo_FullName;Actor2Geo_CountryCode;;Actor2Geo_ADM1Code;Actor2Geo_Lat;Actor2Geo_Long;Actor2Geo_FeatureID;ActionGeo_Type;ActionGeo_FullName;ActionGeo_CountryCode;ActionGeo_ADM1Code;;ActionGeo_Lat;ActionGeo_Long;ActionGeo_FeatureID;DATEADDED;SOURCEURL
817930521;20190121;201901;2019;2019.0575;AUS;AUSTRALIA;AUS;;;;;;;;CVL;POPULATION;;;;;;CVL;;;1;51;51;5;1;3.4;8;1;8;0.983606557;4;Whittlesea, Victoria, Australia;AS;AS07;5427;-37.5115;145.118;-1609445;4;Whittlesea, Victoria, Australia;AS;AS07;5427;-37.5115;145.118;-1609445;4;Whittlesea, Victoria, Australia;AS;AS07;5427;-37.5115;145.118;-1609445;2.02E+13;http://www.starweekly.com.au/news/call-to-rethink-australia-day-date-for-whittlesea/pub/northern/
817930522;20190121;201901;2019;2019.0575;AUS;AUSTRALIAN;AUS;;;;;;;;GBR;UNITED KINGDOM;GBR;;;;;;;;1;57;57;5;1;8;10;1;10;3.165735568;4;Melbourne, Victoria, Australia;AS;AS07;5430;-37.8167;144.967;-1586844;4;Melbourne, Victoria, Australia;AS;AS07;5430;-37.8167;144.967;-1586844;4;Melbourne, Victoria, Australia;AS;AS07;5430;-37.8167;144.967;-1586844;2.02E+13;https://www.stockjournal.com.au/story/5862633/women-in-meat-join-forces/?cs=4874
817930523;20190121;201901;2019;2019.0575;AUS;AUSTRALIA;AUS;;;;;;;;NZL;WELLINGTON;NZL;;;;;;;;1;46;46;4;1;7;24;3;24;3.267973856;1;Australia;AS;AS;;-25;135;AS;4;Wellington, New Zealand (general), New Zealand;NZ;NZ00;22391;-41.3;174.783;-1521348;1;Australia;AS;AS;;-25;135;AS;2.02E+13;https://www.smh.com.au/world/oceania/new-zealand-signs-post-brexit-recognition-agreement-with-uk-20190122-p50sso.html
817930524;20190121;201901;2019;2019.0575;AUS;AUSTRALIA;AUS;;;;;;;;NZL;NEW ZEALAND;NZL;;;;;;;;1;46;46;4;1;7;6;3;6;3.267973856;1;Australia;AS;AS;;-25;135;AS;1;United Kingdom;UK;UK;;54;-4;UK;4;Wellington, New Zealand (general), New Zealand;NZ;NZ00;22391;-41.3;174.783;-1521348;2.02E+13;https://www.smh.com.au/world/oceania/new-zealand-signs-post-brexit-recognition-agreement-with-uk-20190122-p50sso.html
817930525;20190121;201901;2019;2019.0575;AZE;AZERBAIJANI;AZE;;;;;;;;;;;;;;;;;;0;90;90;9;2;-2;8;1;8;-1.596638655;4;Khojaly, Xocali, Azerbaijan;AJ;AJ64;488;39.913;46.7903;-2707002;0;;;;;;;;4;Khojaly, Xocali, Azerbaijan;AJ;AJ64;488;39.913;46.7903;-2707002;2.02E+13;https://www.jpost.com/Opinion/Israel-Azerbaijan-strengthen-and-expand-strategic-partnership-578185
817930526;20190121;201901;2019;2019.0575;AZE;BAKU;AZE;;;;;;;;ISR;ISRAELI;ISR;;;;;;;;0;43;43;4;1;2.8;1;1;1;-1.596638655;4;Baku, Baki*, Azerbaijan;AJ;AJ09;534;40.3953;49.8822;-2705195;4;Baku, Baki*, Azerbaijan;AJ;AJ09;534;40.3953;49.8822;-2705195;4;Baku, Baki*, Azerbaijan;AJ;AJ09;534;40.3953;49.8822;-2705195;2.02E+13;https://www.jpost.com/Opinion/Israel-Azerbaijan-strengthen-and-expand-strategic-partnership-578185
817930527;20190121;201901;2019;2019.0575;AZE;BAKU;AZE;;;;;;;;ISR;ISRAELI;ISR;;;;;;;;0;43;43;4;1;2.8;4;1;4;-1.596638655;4;Baku, Baki*, Azerbaijan;AJ;AJ09;534;40.3953;49.8822;-2705195;4;Jerusalem, Israel (general), Israel;IS;IS00;18315;31.7667;35.2333;-797092;4;Baku, Baki*, Azerbaijan;AJ;AJ09;534;40.3953;49.8822;-2705195;2.02E+13;https://www.jpost.com/Opinion/Israel-Azerbaijan-strengthen-and-expand-strategic-partnership-578185
817930528;20190121;201901;2019;2019.0575;AZE;AZERBAIJAN;AZE;;;;;;;;ISR;ISRAEL;ISR;;;;;;;;0;50;50;5;1;3.5;4;1;4;-1.596638655;4;Baku, Baki*, Azerbaijan;AJ;AJ09;534;40.3953;49.8822;-2705195;4;Baku, Baki*, Azerbaijan;AJ;AJ09;534;40.3953;49.8822;-2705195;4;Jerusalem, Israel (general), Israel;IS;IS00;18315;31.7667;35.2333;-797092;2.02E+13;https://www.jpost.com/Opinion/Israel-Azerbaijan-strengthen-and-expand-strategic-partnership-578185
817930529;20190121;201901;2019;2019.0575;AZE;AZERBAIJAN;AZE;;;;;;;;ISR;ISRAEL;ISR;;;;;;;;0;50;50;5;1;3.5;6;1;6;-1.596638655;4;Baku, Baki*, Azerbaijan;AJ;AJ09;534;40.3953;49.8822;-2705195;4;Jerusalem, Israel (general), Israel;IS;IS00;18315;31.7667;35.2333;-797092;4;Jerusalem, Israel (general), Israel;IS;IS00;18315;31.7667;35.2333;-797092;2.02E+13;https://www.jpost.com/Opinion/Israel-Azerbaijan-strengthen-and-expand-strategic-partnership-578185
817930530;20190121;201901;2019;2019.0575;BEL;BELGIAN;BEL;;;;;;;;;;;;;;;;;;0;120;120;12;3;-4;3;1;3;2.564102564;1;United States;US;US;;39.828175;-98.5795;US;0;;;;;;;;1;Japan;JA;JA;;36;138;JA;2.02E+13;http://saudigazette.com.sa/article/557358/Opinion/OP-ED/Broken-hearts-tell-their-stories!
817930531;20190121;201901;2019;2019.0575;BEL;WATERLOO;BEL;;;;;;;;CVL;ENGINEER;;;;;;CVL;;;1;190;190;19;4;-10;4;1;4;-1.149425287;4;Waterloo, Ontario, Canada;CA;CA08;12688;43.4667;-80.5333;-575624;4;Waterloo, Ontario, Canada;CA;CA08;12688;43.4667;-80.5333;-575624;4;Waterloo, Ontario, Canada;CA;CA08;12688;43.4667;-80.5333;-575624;2.02E+13;https://www.therecord.com/news-story/9136021-local-army-engineers-building-bridges-in-community-with-city-partners/
817930532;20190121;201901;2019;2019.0575;BELMIL;WATERLOO;BEL;;;;;MIL;;;CVL;ENGINEER;;;;;;CVL;;;1;190;190;19;4;-10;2;1;2;-1.149425287;4;Waterloo, Ontario, Canada;CA;CA08;12688;43.4667;-80.5333;-575624;4;Waterloo, Ontario, Canada;CA;CA08;12688;43.4667;-80.5333;-575624;4;Waterloo, Ontario, Canada;CA;CA08;12688;43.4667;-80.5333;-575624;2.02E+13;https://www.therecord.com/news-story/9136021-local-army-engineers-building-bridges-in-community-with-city-partners/
817930533;20190121;201901;2019;2019.0575;BGD;CHITTAGONG;BGD;;;;;;;;;;;;;;;;;;0;10;10;1;1;0;5;1;5;-3.624733475;0;;;;;;;;0;;;;;;;;0;;;;;;;;2.02E+13;https://www.thedailystar.net/city/news/shops-the-middle-the-road-1691110
817930534;20190121;201901;2019;2019.0575;BGD;SYLHET;BGD;;;;;;;;;;;;;;;;;;1;43;43;4;1;2.8;8;1;8;-0.842696629;4;Sylhet, Sylhet, Bangladesh;BG;BG86;5824;24.8967;91.8717;-2737987;0;;;;;;;;4;Sunamganj, Sylhet, Bangladesh;BG;BG86;5823;25.0667;91.4;-2737975;2.02E+13;https://www.hellenicshippingnews.com/bangladesh-coal-import-from-india-comes-to-a-sudden-halt/
817930535;20190121;201901;2019;2019.0575;BGD;SYLHET;BGD;;;;;;;;;;;;;;;;;;1;43;43;4;1;2.8;2;1;2;-0.842696629;4;Sylhet, Sylhet, Bangladesh;BG;BG86;5824;24.8967;91.8717;-2737987;0;;;;;;;;4;Sylhet, Sylhet, Bangladesh;BG;BG86;5824;24.8967;91.8717;-2737987;2.02E+13;https://www.hellenicshippingnews.com/bangladesh-coal-import-from-india-comes-to-a-sudden-halt/
817930536;20190121;201901;2019;2019.0575;BGD;SUNAMGANJ;BGD;;;;;;;;;;;;;;;;;;1;43;43;4;1;2.8;7;1;7;-3.461063041;4;Kazirbazar, Rangpur, Bangladesh;BG;BG87;5807;25.2682;89.4962;11206249;0;;;;;;;;4;Kazirbazar, Rangpur, Bangladesh;BG;BG87;5807;25.2682;89.4962;11206249;2.02E+13;https://www.thedailystar.net/city/news/bird-poaching-rampant-wetlands-1691107
817930537;20190121;201901;2019;2019.0575;BGD;BANGLADESH;BGD;;;;;;;;;;;;;;;;;;1;90;90;9;2;-2;2;1;2;-5.49132948;4;Mymensingh, Bangladesh (general), Bangladesh;BG;BG00;5787;24.75;90.4;-2737867;0;;;;;;;;4;Mymensingh, Bangladesh (general), Bangladesh;BG;BG00;5787;24.75;90.4;-2737867;2.02E+13;https://www.thedailystar.net/backpage/news/3-owners-pvt-hospital-held-1691122
817930538;20190121;201901;2019;2019.0575;BGD;SYLHET;BGD;;;;;;;;;;;;;;;;;;0;100;100;10;3;-5;5;1;5;-0.842696629;4;Sylhet, Sylhet, Bangladesh;BG;BG86;5824;24.8967;91.8717;-2737987;0;;;;;;;;4;Sylhet, Sylhet, Bangladesh;BG;BG86;5824;24.8967;91.8717;-2737987;2.02E+13;https://www.hellenicshippingnews.com/bangladesh-coal-import-from-india-comes-to-a-sudden-halt/
817930539;20190121;201901;2019;2019.0575;BGD;BANGLADESH;BGD;;;;;;;;;;;;;;;;;;1;115;115;11;3;-2;2;1;2;-5.49132948;4;Mymensingh, Bangladesh (general), Bangladesh;BG;BG00;5787;24.75;90.4;-2737867;0;;;;;;;;4;Mymensingh, Bangladesh (general), Bangladesh;BG;BG00;5787;24.75;90.4;-2737867;2.02E+13;https://www.thedailystar.net/backpage/news/3-owners-pvt-hospital-held-1691122
817930540;20190121;201901;2019;2019.0575;BGD;BANGLADESH;BGD;;;;;;;;IND;MEGHALAYA;IND;;;;;;;;1;61;61;6;2;6.4;10;1;10;-0.842696629;4;Sylhet, Sylhet, Bangladesh;BG;BG86;5824;24.8967;91.8717;-2737987;4;Sylhet, Sylhet, Bangladesh;BG;BG86;5824;24.8967;91.8717;-2737987;4;Sylhet, Sylhet, Bangladesh;BG;BG86;5824;24.8967;91.8717;-2737987;2.02E+13;https://www.hellenicshippingnews.com/bangladesh-coal-import-from-india-comes-to-a-sudden-halt/
817930541;20190121;201901;2019;2019.0575;BGD;BANGLADESH;BGD;;;;;;;;UAF;MILITANT;;;;;;UAF;;;0;15;15;1;1;0;1;1;1;-6.498951782;4;Dhaka, Dhaka, Bangladesh;BG;BG81;5778;23.7231;90.4086;-2737683;4;Dhaka, Dhaka, Bangladesh;BG;BG81;5778;23.7231;90.4086;-2737683;4;Dhaka, Dhaka, Bangladesh;BG;BG81;5778;23.7231;90.4086;-2737683;2.02E+13;https://ktvq.com/cnn-world/2019/01/21/isis-fast-facts/
817930542;20190121;201901;2019;2019.0575;BGD;BANGLADESH;BGD;;;;;;;;UAF;MILITANT;;;;;;UAF;;;0;15;15;1;1;0;1;1;1;-6.498951782;4;Istanbul, Istanbul, Turkey;TU;TU34;27897;41.0186;28.9647;-755070;4;Istanbul, Istanbul, Turkey;TU;TU34;27897;41.0186;28.9647;-755070;4;Istanbul, Istanbul, Turkey;TU;TU34;27897;41.0186;28.9647;-755070;2.02E+13;https://ktvq.com/cnn-world/2019/01/21/isis-fast-facts/
817930543;20190121;201901;2019;2019.0575;BGDGOVAGR;MATIA CHOWDHURY;BGD;;;;;GOV;AGR;;GOV;PRESIDIUM;;;;;;GOV;;;1;60;60;6;2;6;5;1;5;-0.506756757;0;;;;;;;;0;;;;;;;;0;;;;;;;;2.02E+13;https://www.thedailystar.net/backpage/news/surprise-cards-the-js-1691149
817930544;20190121;201901;2019;2019.0575;BHR;BAHRAIN;BHR;;;;;;;;COP;POLICE;;;;;;COP;;;1;193;193;19;4;-10;10;1;10;-8.26848249;4;Manama, Al Manamah, Bahrain;BA;BA02;25307;26.2361;50.5831;-784833;4;Manama, Al Manamah, Bahrain;BA;BA02;25307;26.2361;50.5831;-784833;4;Manama, Al Manamah, Bahrain;BA;BA02;25307;26.2361;50.5831;-784833;2.02E+13;https://ktvq.com/cnn-world/2019/01/21/2011-africa-and-middle-east-unrest-fast-facts/
817930545;20190121;201901;2019;2019.0575;BRA;BRAZIL;BRA;;;;;;;;;;;;;;;;;;1;20;20;2;1;3;5;1;5;-3.660565724;4;Shandong, Jiangsu, China;CH;CH04;13151;32.9793;118.852;11415469;0;;;;;;;;4;Shandong, Jiangsu, China;CH;CH04;13151;32.9793;118.852;11415469;2.02E+13;https://www.scmp.com/news/china/economy/article/2149892/chinas-importers-brazilian-chickens-must-pay-deposits-40pc-under
817930546;20190121;201901;2019;2019.0575;BUD;BUDDHIST;;;;BUD;;;;;NPL;KATHMANDU;NPL;;;;;;;;1;43;43;4;1;2.8;10;1;10;3.240740741;4;Kathmandu, Bagmati, Nepal;NP;NP01;22353;27.7167;85.3167;-1022136;4;Kathmandu, Bagmati, Nepal;NP;NP01;22353;27.7167;85.3167;-1022136;4;Kathmandu, Bagmati, Nepal;NP;NP01;22353;27.7167;85.3167;-1022136;2.02E+13;https://myrepublica.nagariknetwork.com/news/buddhist-circuits-tour-to-begin-from-july/
817930547;20190121;201901;2019;2019.0575;BUS;INVESTOR;;;;;;BUS;;;;;;;;;;;;;1;10;10;1;1;0;6;1;6;-1.060070671;2;Iowa, United States;US;USIA;;42.0046;-93.214;IA;0;;;;;;;;2;Iowa, United States;US;USIA;;42.0046;-93.214;IA;2.02E+13;http://www.telegraphherald.com/news/tri-state/article_a1381691-f127-5847-8e5a-b4066a5ea9a4.html
817930548;20190121;201901;2019;2019.0575;BUS;COMPANY;;;;;;BUS;;;;;;;;;;;;;1;20;20;2;1;3;10;1;10;0.321543408;4;Chilliwack, British Columbia, Canada;CA;CA02;12550;49.1667;-121.95;-562560;0;;;;;;;;4;Chilliwack, British Columbia, Canada;CA;CA02;12550;49.1667;-121.95;-562560;2.02E+13;https://www.theprogress.com/news/water-use-by-the-new-brewery-taken-into-account-with-long-range-planning-in-chilliwack/
817930549;20190121;201901;2019;2019.0575;BUS;INDUSTRY;;;;;;BUS;;;;;;;;;;;;;0;20;20;2;1;3;3;1;3;2.321083172;3;Newdale, Idaho, United States;US;USID;ID043;43.8832;-111.606;396954;0;;;;;;;;3;Newdale, Idaho, United States;US;USID;ID043;43.8832;-111.606;396954;2.02E+13;https://www.capitalpress.com/ag_sectors/grains/malting-barley-association-names-recommended-varieties/article_536276da-19e0-11e9-9176-03f3c3f13160.html
817930550;20190121;201901;2019;2019.0575;BUS;COMPANY;;;;;;BUS;;;;;;;;;;;;;1;30;30;3;1;4;10;1;10;3.546099291;2;Iowa, United States;US;USIA;;42.0046;-93.214;IA;0;;;;;;;;2;Iowa, United States;US;USIA;;42.0046;-93.214;IA;2.02E+13;https://www.siouxlandproud.com/news/local-news/cable-one-offering-support-to-federal-employees-affected-by-shutdown/1713990168
817930551;20190121;201901;2019;2019.0575;BUS;CORPORATION;;;;;;BUS;;;;;;;;;;;;;0;31;31;3;1;5.2;5;1;5;-3.962264151;4;Haryana, Haryana, India;IN;IN10;17660;29.6161;76.9806;6210381;0;;;;;;;;4;Haryana, Haryana, India;IN;IN10;17660;29.6161;76.9806;6210381;2.02E+13;https://indianexpress.com/article/cities/delhi/made-to-relocate-farmers-at-ghoga-dairy-rue-lack-of-milk-buyers-and-facilities-5549210/
817930552;20190121;201901;2019;2019.0575;BUS;INDUSTRY;;;;;;BUS;;;;;;;;;;;;;0;43;43;4;1;2.8;10;1;10;4.679802956;3;Tampa, Florida, United States;US;USFL;FL057;27.9475;-82.4584;292005;0;;;;;;;;3;Tampa, Florida, United States;US;USFL;FL057;27.9475;-82.4584;292005;2.02E+13;https://patch.com/florida/sarasota/announcements/a/70364/jonathan-wald-joins-realty-partners-srq
817930553;20190121;201901;2019;2019.0575;BUS;COMPANY;;;;;;BUS;;;;;;;;;;;;;1;50;50;5;1;3.5;5;1;5;-6.060606061;1;Sweden;SW;SW;;62;15;SW;0;;;;;;;;1;Sweden;SW;SW;;62;15;SW;2.02E+13;http://wbj.pl/hoist-withdraws-from-its-plan-to-acquire-getback-assets/
817930554;20190121;201901;2019;2019.0575;BUS;COMPANY;;;;;;BUS;;;;;;;;;;;;;1;51;51;5;1;3.4;10;1;10;3.546099291;2;Iowa, United States;US;USIA;;42.0046;-93.214;IA;0;;;;;;;;2;Iowa, United States;US;USIA;;42.0046;-93.214;IA;2.02E+13;https://www.siouxlandproud.com/news/local-news/cable-one-offering-support-to-federal-employees-affected-by-shutdown/1713990168
817930555;20190121;201901;2019;2019.0575;BUS;INDUSTRY;;;;;;BUS;;;;;;;;;;;;;0;90;90;9;2;-2;20;2;20;1.265502322;3;Washington, District of Columbia, United States;US;USDC;DC001;38.8951;-77.0364;531871;0;;;;;;;;3;Washington, District of Columbia, United States;US;USDC;DC001;38.8951;-77.0364;531871;2.02E+13;https://www.bolsamania.com/nota-de-prensa/mercados/national-fire-sprinkler-association-recognizes-dr-martin-luther-king-jr-holiday-and-shares-a-fire-sprinkler-save-at-dc-building-with-prominent-television-studios--3700069.html
817930556;20190121;201901;2019;2019.0575;BUS;BUSINESS;;;;;;BUS;;;;;;;;;;;;;1;111;111;11;3;-2;5;1;5;2;1;Canada;CA;CA;;60;-96;CA;0;;;;;;;;1;Canada;CA;CA;;60;-96;CA;2.02E+13;https://www.themarketsdaily.com/2019/01/21/rogers-communications-inc-rci-expected-to-post-earnings-of-0-81-per-share.html
817930557;20190121;201901;2019;2019.0575;BUS;CORPORATION;;;;;;BUS;;;;;;;;;;;;;1;114;114;11;3;-2;6;1;6;-3.962264151;4;Ghoga, Bihar, India;IN;IN34;17603;25.2167;87.1667;-2096247;0;;;;;;;;4;Ghoga, Bihar, India;IN;IN34;17603;25.2167;87.1667;-2096247;2.02E+13;https://indianexpress.com/article/cities/delhi/made-to-relocate-farmers-at-ghoga-dairy-rue-lack-of-milk-buyers-and-facilities-5549210/
817930558;20190121;201901;2019;2019.0575;BUS;INDUSTRY;;;;;;BUS;;;AGR;FARMER;;;;;;AGR;;;0;20;20;2;1;3;3;1;3;2.321083172;3;Newdale, Idaho, United States;US;USID;ID043;43.8832;-111.606;396954;3;Newdale, Idaho, United States;US;USID;ID043;43.8832;-111.606;396954;3;Newdale, Idaho, United States;US;USID;ID043;43.8832;-111.606;396954;2.02E+13;https://www.capitalpress.com/ag_sectors/grains/malting-barley-association-names-recommended-varieties/article_536276da-19e0-11e9-9176-03f3c3f13160.html
817930559;20190121;201901;2019;2019.0575;BUS;INDUSTRY;;;;;;BUS;;;AGR;FARMER;;;;;;AGR;;;0;20;20;2;1;3;1;1;1;2.321083172;3;Newdale, Idaho, United States;US;USID;ID043;43.8832;-111.606;396954;2;Idaho, United States;US;USID;;44.2394;-114.51;ID;3;Newdale, Idaho, United States;US;USID;ID043;43.8832;-111.606;396954;2.02E+13;https://www.capitalpress.com/ag_sectors/grains/malting-barley-association-names-recommended-varieties/article_536276da-19e0-11e9-9176-03f3c3f13160.html
817930560;20190121;201901;2019;2019.0575;BUS;INDUSTRY;;;;;;BUS;;;AGR;FARMER;;;;;;AGR;;;0;20;20;2;1;3;1;1;1;2.321083172;2;Idaho, United States;US;USID;;44.2394;-114.51;ID;2;Idaho, United States;US;USID;;44.2394;-114.51;ID;2;Idaho, United States;US;USID;;44.2394;-114.51;ID;2.02E+13;https://www.capitalpress.com/ag_sectors/grains/malting-barley-association-names-recommended-varieties/article_536276da-19e0-11e9-9176-03f3c3f13160.html
817930561;20190121;201901;2019;2019.0575;BUS;CORPORATION;;;;;;BUS;;;EDU;EDUCATIONAL INSTITUTION;;;;;;EDU;;;1;71;71;7;2;7.4;5;1;5;4.771371769;2;Massachusetts, United States;US;USMA;;42.2373;-71.5314;MA;2;Massachusetts, United States;US;USMA;;42.2373;-71.5314;MA;2;Massachusetts, United States;US;USMA;;42.2373;-71.5314;MA;2.02E+13;https://californianewswire.com/continuing-its-growth-vlp-law-group-welcomes-partner-jim-ohare-to-the-firms-corporate-practice-group/
817930562;20190121;201901;2019;2019.0575;BUS;BANK;;;;;;BUS;;;ELI;ACTOR;;;;;;ELI;;;1;43;43;4;1;2.8;3;1;3;5.365853659;1;United States;US;US;;39.828175;-98.5795;US;1;United States;US;US;;39.828175;-98.5795;US;1;United States;US;US;;39.828175;-98.5795;US;2.02E+13;https://images.inquisitr.com/5257980/ruth-bader-ginsburg-cameos-in-lego-movie-sequel/
817930563;20190121;201901;2019;2019.0575;BUS;INVESTOR;;;;;;BUS;;;GBR;MANCHESTER;GBR;;;;;;;;1;172;172;17;4;-5;10;1;10;-1.060070671;2;Iowa, United States;US;USIA;;42.0046;-93.214;IA;2;Iowa, United States;US;USIA;;42.0046;-93.214;IA;2;Iowa, United States;US;USIA;;42.0046;-93.214;IA;2.02E+13;http://www.telegraphherald.com/news/tri-state/article_a1381691-f127-5847-8e5a-b4066a5ea9a4.html
817930564;20190121;201901;2019;2019.0575;BUS;COMPANY;;;;;;BUS;;;GOV;PRESIDENT;;;;;;GOV;;;1;46;46;4;1;7;6;1;6;1.581027668;1;Canada;CA;CA;;60;-96;CA;1;Canada;CA;CA;;60;-96;CA;1;Canada;CA;CA;;60;-96;CA;2.02E+13;https://www.mediapost.com/publications/article/330841/millercoors-taps-kraft-exec-st-jacques-as-its-fir.html
817930565;20190121;201901;2019;2019.0575;BUS;COMPANY;;;;;;BUS;;;GOV;GOVERNMENT;;;;;;GOV;;;1;100;100;10;3;-5;10;1;10;1.282051282;4;Toronto, Ontario, Canada;CA;CA08;12686;43.6667;-79.4167;-574890;4;Toronto, Ontario, Canada;CA;CA08;12686;43.6667;-79.4167;-574890;4;Toronto, Ontario, Canada;CA;CA08;12686;43.6667;-79.4167;-574890;2.02E+13;https://www.680news.com/2019/01/21/most-actively-traded-companies-on-the-tsx-522/
817930566;20190121;201901;2019;2019.0575;BUS;BUSINESS;;;;;;BUS;;;JPN;JAPANESE;JPN;;;;;;;;1;128;128;12;3;-5;4;1;4;-2.479338843;1;Japan;JA;JA;;36;138;JA;1;Japan;JA;JA;;36;138;JA;1;Japan;JA;JA;;36;138;JA;2.02E+13;https://asia.nikkei.com/Economy/Japan-aims-to-shield-personal-data-from-Google-and-other-giants
817930567;20190121;201901;2019;2019.0575;BUS;BUSINESS;;;;;;BUS;;;JPNCVL;JAPANESE;JPN;;;;;CVL;;;1;128;128;12;3;-5;6;1;6;-2.479338843;1;Japan;JA;JA;;36;138;JA;1;Japan;JA;JA;;36;138;JA;1;Japan;JA;JA;;36;138;JA;2.02E+13;https://asia.nikkei.com/Economy/Japan-aims-to-shield-personal-data-from-Google-and-other-giants
817930568;20190121;201901;2019;2019.0575;BUS;COMPANIES;;;;;;BUS;;;LAB;WORKER;;;;;;LAB;;;1;841;84;8;2;7;20;1;10;0;4;Mangalore, Karnataka, India;IN;IN19;17685;12.8639;74.8353;-2103790;4;Mangalore, Karnataka, India;IN;IN19;17685;12.8639;74.8353;-2103790;4;Mangalore, Karnataka, India;IN;IN19;17685;12.8639;74.8353;-2103790;2.02E+13;https://www.khaleejtimes.com/nation/dubai/misuse-of-wps-by-companies-alarms-social-welfare-groups
817930569;20190121;201901;2019;2019.0575;BUS;COMPANY;;;;;;BUS;;;NMR;NORTH AMERICA;NMR;;;;;;;;1;40;40;4;1;1;6;1;6;-2.006688963;1;United States;US;US;;39.828175;-98.5795;US;1;United States;US;US;;39.828175;-98.5795;US;1;United States;US;US;;39.828175;-98.5795;US;2.02E+13;https://www.therecord.com/news-story/9135942-financial-scandal-swirling-at-local-rv-maker/
817930570;20190121;201901;2019;2019.0575;BUS;INVESTOR;;;;;;BUS;;;USA;UNITED STATES;USA;;;;;;;;1;10;10;1;1;0;2;1;2;-1.060070671;2;Iowa, United States;US;USIA;;42.0046;-93.214;IA;2;Iowa, United States;US;USIA;;42.0046;-93.214;IA;2;Iowa, United States;US;USIA;;42.0046;-93.214;IA;2.02E+13;http://www.telegraphherald.com/news/tri-state/article_a1381691-f127-5847-8e5a-b4066a5ea9a4.html
817930571;20190121;201901;2019;2019.0575;BUS;INDUSTRY;;;;;;BUS;;;USA;UNITED STATES;USA;;;;;;;;0;20;20;2;1;3;1;1;1;2.321083172;3;Newdale, Idaho, United States;US;USID;ID043;43.8832;-111.606;396954;2;Idaho, United States;US;USID;;44.2394;-114.51;ID;3;Newdale, Idaho, United States;US;USID;ID043;43.8832;-111.606;396954;2.02E+13;https://www.capitalpress.com/ag_sectors/grains/malting-barley-association-names-recommended-varieties/article_536276da-19e0-11e9-9176-03f3c3f13160.html
817930572;20190121;201901;2019;2019.0575;BUS;BANK;;;;;;BUS;;;USA;NEVADA;USA;;;;;;;;1;20;20;2;1;3;2;1;2;2.857142857;3;Reno, Nevada, United States;US;USNV;NV031;39.5296;-119.814;861100;2;Nevada, United States;US;USNV;;38.4199;-117.122;NV;2;Nevada, United States;US;USNV;;38.4199;-117.122;NV;2.02E+13;http://www.ktvn.com/story/39823675/martin-luther-king-jr-holiday-closures
817930573;20190121;201901;2019;2019.0575;BUS;INDUSTRY;;;;;;BUS;;;USA;UNITED STATES;USA;;;;;;;;0;20;20;2;1;3;1;1;1;2.321083172;2;Idaho, United States;US;USID;;44.2394;-114.51;ID;2;Idaho, United States;US;USID;;44.2394;-114.51;ID;2;Idaho, United States;US;USID;;44.2394;-114.51;ID;2.02E+13;https://www.capitalpress.com/ag_sectors/grains/malting-barley-association-names-recommended-varieties/article_536276da-19e0-11e9-9176-03f3c3f13160.html
817930574;20190121;201901;2019;2019.0575;BUS;BANK;;;;;;BUS;;;USA;UNITED STATES;USA;;;;;;;;1;20;20;2;1;3;1;1;1;2.857142857;2;Nevada, United States;US;USNV;;38.4199;-117.122;NV;2;Nevada, United States;US;USNV;;38.4199;-117.122;NV;2;Nevada, United States;US;USNV;;38.4199;-117.122;NV;2.02E+13;http://www.ktvn.com/story/39823675/martin-luther-king-jr-holiday-closures
817930575;20190121;201901;2019;2019.0575;BUS;COMPANY;;;;;;BUS;;;USA;UNITED STATES;USA;;;;;;;;1;40;40;4;1;1;4;1;4;-2.006688963;1;United States;US;US;;39.828175;-98.5795;US;1;United States;US;US;;39.828175;-98.5795;US;1;United States;US;US;;39.828175;-98.5795;US;2.02E+13;https://www.therecord.com/news-story/9135942-financial-scandal-swirling-at-local-rv-maker/
817930576;20190121;201901;2019;2019.0575;BUS;AIRLINE;;;;;;BUS;;;USA;UNITED STATES;USA;;;;;;;;0;42;42;4;1;1.9;2;1;2;-3.059273423;3;Newark, New Jersey, United States;US;USNJ;NJ013;40.7357;-74.1724;878762;3;Newark, New Jersey, United States;US;USNJ;NJ013;40.7357;-74.1724;878762;3;Newark, New Jersey, United States;US;USNJ;NJ013;40.7357;-74.1724;878762;2.02E+13;https://www.huffingtonpost.com/entry/united-plane-stuck-runway-canada_us_5c45d7d2e4b0a8dbe17398dc
